[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   4.0551E-01   4.0926E-01   6.8460E+05  0.1576
   4.0926E-01   4.1305E-01   6.7728E+05  0.1442
   4.1305E-01   4.1687E-01   7.6288E+05  0.1511
   4.1687E-01   4.2073E-01   9.3638E+05  0.1396
   4.2073E-01   4.2462E-01   7.1900E+05  0.1630
   4.2462E-01   4.2855E-01   6.7006E+05  0.1456
   4.2855E-01   4.3251E-01   7.9399E+05  0.1472
   4.3251E-01   4.3652E-01   7.6623E+05  0.1454
   4.3652E-01   4.4055E-01   6.2231E+05  0.1680
   4.4055E-01   4.4463E-01   6.4769E+05  0.1530
   4.4463E-01   4.4875E-01   6.4736E+05  0.1545
   4.4875E-01   4.5290E-01   5.2814E+05  0.1754
   4.5290E-01   4.5709E-01   7.1228E+05  0.1588
   4.5709E-01   4.6132E-01   5.8206E+05  0.1614
   4.6132E-01   4.6559E-01   9.0151E+05  0.1485
   4.6559E-01   4.6989E-01   8.2281E+05  0.1503
   4.6989E-01   4.7424E-01   8.5338E+05  0.1505
   4.7424E-01   4.7863E-01   7.3585E+05  0.1613
   4.7863E-01   4.8306E-01   8.3905E+05  0.1547
   4.8306E-01   4.8753E-01   7.5684E+05  0.1490
   4.8753E-01   4.9204E-01   7.4386E+05  0.1543
   4.9204E-01   4.9659E-01   7.6598E+05  0.1465
   4.9659E-01   5.0119E-01   7.7954E+05  0.1546
   5.0119E-01   5.0582E-01   6.4537E+05  0.1521
   5.0582E-01   5.1050E-01   7.7159E+05  0.1553
   5.1050E-01   5.1523E-01   3.3790E+06  0.0705
   5.1523E-01   5.2000E-01   4.7187E+05  0.1647
   5.2000E-01   5.2481E-01   6.6519E+05  0.1570
   5.2481E-01   5.2966E-01   7.0295E+05  0.1603
   5.2966E-01   5.3456E-01   5.0992E+05  0.1849
   5.3456E-01   5.3951E-01   5.7043E+05  0.1716
   5.3951E-01   5.4450E-01   6.4119E+05  0.1638
   5.4450E-01   5.4954E-01   6.6681E+05  0.1695
   5.4954E-01   5.5463E-01   6.7019E+05  0.1632
   5.5463E-01   5.5976E-01   7.0018E+05  0.1635
   5.5976E-01   5.6494E-01   7.6255E+05  0.1573
   5.6494E-01   5.7016E-01   4.4785E+05  0.1714
   5.7016E-01   5.7544E-01   6.7670E+05  0.1715
   5.7544E-01   5.8076E-01   7.3454E+05  0.1573
   5.8076E-01   5.8614E-01   9.1714E+05  0.1466
   5.8614E-01   5.9156E-01   5.6102E+05  0.1559
   5.9156E-01   5.9704E-01   5.9125E+05  0.1719
   5.9704E-01   6.0256E-01   6.3907E+05  0.1698
   6.0256E-01   6.0814E-01   6.5880E+05  0.1600
   6.0814E-01   6.1376E-01   6.4863E+05  0.1648
   6.1376E-01   6.1944E-01   6.9264E+05  0.1644
   6.1944E-01   6.2517E-01   6.7543E+05  0.1703
   6.2517E-01   6.3096E-01   7.4220E+05  0.1616
   6.3096E-01   6.3680E-01   8.0604E+05  0.1499
   6.3680E-01   6.4269E-01   7.0380E+05  0.1580
   6.4269E-01   6.4863E-01   4.6515E+05  0.1859
   6.4863E-01   6.5464E-01   6.3191E+05  0.1703
   6.5464E-01   6.6069E-01   6.9500E+05  0.1717
   6.6069E-01   6.6681E-01   6.6059E+05  0.1573
   6.6681E-01   6.7298E-01   7.5099E+05  0.1551
   6.7298E-01   6.7920E-01   6.6692E+05  0.1661
   6.7920E-01   6.8549E-01   5.3387E+05  0.1755
   6.8549E-01   6.9183E-01   6.8894E+05  0.1558
   6.9183E-01   6.9823E-01   8.1963E+05  0.1531
   6.9823E-01   7.0469E-01   6.2797E+05  0.1690
   7.0469E-01   7.1121E-01   5.6969E+05  0.1717
   7.1121E-01   7.1779E-01   5.3676E+05  0.1800
   7.1779E-01   7.2444E-01   6.9560E+05  0.1683
   7.2444E-01   7.3114E-01   5.9454E+05  0.1606
   7.3114E-01   7.3790E-01   6.1601E+05  0.1727
   7.3790E-01   7.4473E-01   5.4330E+05  0.1640
   7.4473E-01   7.5162E-01   6.2926E+05  0.1754
   7.5162E-01   7.5858E-01   7.5059E+05  0.1584
   7.5858E-01   7.6560E-01   6.6072E+05  0.1755
   7.6560E-01   7.7268E-01   6.7020E+05  0.1713
   7.7268E-01   7.7983E-01   5.2202E+05  0.1663
   7.7983E-01   7.8705E-01   5.6201E+05  0.1616
   7.8705E-01   7.9433E-01   5.4673E+05  0.1712
   7.9433E-01   8.0168E-01   4.3539E+05  0.1707
   8.0168E-01   8.0910E-01   8.1722E+05  0.1564
   8.0910E-01   8.1658E-01   7.8616E+05  0.1638
   8.1658E-01   8.2414E-01   4.9781E+05  0.1869
   8.2414E-01   8.3176E-01   5.3934E+05  0.1752
   8.3176E-01   8.3946E-01   5.9467E+05  0.1683
   8.3946E-01   8.4723E-01   5.1943E+05  0.1788
   8.4723E-01   8.5507E-01   7.6613E+05  0.1525
   8.5507E-01   8.6298E-01   6.5443E+05  0.1522
   8.6298E-01   8.7096E-01   8.1467E+05  0.1494
   8.7096E-01   8.7902E-01   6.1464E+05  0.1717
   8.7902E-01   8.8716E-01   5.0807E+05  0.1741
   8.8716E-01   8.9536E-01   6.7624E+05  0.1608
   8.9536E-01   9.0365E-01   5.4977E+05  0.1852
   9.0365E-01   9.1201E-01   5.7051E+05  0.1739
   9.1201E-01   9.2045E-01   6.5783E+05  0.1610
   9.2045E-01   9.2897E-01   6.3249E+05  0.1767
   9.2897E-01   9.3756E-01   5.9698E+05  0.1730
   9.3756E-01   9.4624E-01   6.6904E+05  0.1660
   9.4624E-01   9.5499E-01   6.8347E+05  0.1538
   9.5499E-01   9.6383E-01   6.3795E+05  0.1664
   9.6383E-01   9.7275E-01   5.3475E+05  0.1756
   9.7275E-01   9.8175E-01   6.3755E+05  0.1720
   9.8175E-01   9.9083E-01   7.1349E+05  0.1571
   9.9083E-01   1.0000E+00   7.1117E+05  0.1640
   1.0000E+00   1.0093E+00   6.3278E+05  0.1522
   1.0093E+00   1.0186E+00   5.6227E+05  0.1633
   1.0186E+00   1.0280E+00   6.2119E+05  0.1797
   1.0280E+00   1.0375E+00   7.5734E+05  0.1565
   1.0375E+00   1.0471E+00   7.7110E+05  0.1530
   1.0471E+00   1.0568E+00   6.4314E+05  0.1577
   1.0568E+00   1.0666E+00   5.9766E+05  0.1767
   1.0666E+00   1.0765E+00   5.7441E+05  0.1853
   1.0765E+00   1.0864E+00   7.5187E+05  0.1550
   1.0864E+00   1.0965E+00   6.7337E+05  0.1678
   1.0965E+00   1.1066E+00   5.7165E+05  0.1705
   1.1066E+00   1.1169E+00   7.7951E+05  0.1470
   1.1169E+00   1.1272E+00   6.3114E+05  0.1669
   1.1272E+00   1.1376E+00   7.1199E+05  0.1575
   1.1376E+00   1.1482E+00   6.6067E+05  0.1609
   1.1482E+00   1.1588E+00   6.7658E+05  0.1696
   1.1588E+00   1.1695E+00   8.2663E+05  0.1472
   1.1695E+00   1.1803E+00   6.6844E+05  0.1595
   1.1803E+00   1.1912E+00   5.7778E+05  0.1744
   1.1912E+00   1.2023E+00   7.3153E+05  0.1541
   1.2023E+00   1.2134E+00   7.0439E+05  0.1650
   1.2134E+00   1.2246E+00   7.7573E+05  0.1557
   1.2246E+00   1.2359E+00   8.1144E+05  0.1557
   1.2359E+00   1.2474E+00   4.5573E+05  0.1810
   1.2474E+00   1.2589E+00   6.4189E+05  0.1683
   1.2589E+00   1.2706E+00   8.8947E+05  0.1385
   1.2706E+00   1.2823E+00   6.6638E+05  0.1581
   1.2823E+00   1.2942E+00   7.4368E+05  0.1543
   1.2942E+00   1.3062E+00   6.8351E+05  0.1597
   1.3062E+00   1.3183E+00   8.1215E+05  0.1551
   1.3183E+00   1.3305E+00   7.8684E+05  0.1495
   1.3305E+00   1.3428E+00   6.7901E+05  0.1595
   1.3428E+00   1.3552E+00   6.4652E+05  0.1677
   1.3552E+00   1.3677E+00   7.6585E+05  0.1645
   1.3677E+00   1.3804E+00   6.3909E+05  0.1616
   1.3804E+00   1.3932E+00   5.6825E+05  0.1671
   1.3932E+00   1.4060E+00   9.0731E+05  0.1398
   1.4060E+00   1.4191E+00   7.6477E+05  0.1586
   1.4191E+00   1.4322E+00   4.6389E+05  0.1941
   1.4322E+00   1.4454E+00   7.7610E+05  0.1556
   1.4454E+00   1.4588E+00   6.3984E+05  0.1644
   1.4588E+00   1.4723E+00   6.5579E+05  0.1581
   1.4723E+00   1.4859E+00   8.8532E+05  0.1511
   1.4859E+00   1.4997E+00   7.9003E+05  0.1416
   1.4997E+00   1.5136E+00   9.4025E+05  0.1400
   1.5136E+00   1.5276E+00   8.4130E+05  0.1406
   1.5276E+00   1.5417E+00   7.2612E+05  0.1603
   1.5417E+00   1.5560E+00   7.1823E+05  0.1590
   1.5560E+00   1.5704E+00   6.7593E+05  0.1503
   1.5704E+00   1.5849E+00   6.8513E+05  0.1585
   1.5849E+00   1.5996E+00   7.6049E+05  0.1430
   1.5996E+00   1.6144E+00   7.3738E+05  0.1545
   1.6144E+00   1.6293E+00   8.4660E+05  0.1379
   1.6293E+00   1.6444E+00   8.4210E+05  0.1443
   1.6444E+00   1.6596E+00   9.9595E+05  0.1249
   1.6596E+00   1.6749E+00   3.6817E+06  0.0775
   1.6749E+00   1.6904E+00   3.6557E+06  0.0776
   1.6904E+00   1.7061E+00   3.5886E+06  0.0772
   1.7061E+00   1.7219E+00   3.8496E+06  0.0747
   1.7219E+00   1.7378E+00   3.6854E+06  0.0758
   1.7378E+00   1.7539E+00   3.8495E+06  0.0749
   1.7539E+00   1.7701E+00   4.2196E+06  0.0724
   1.7701E+00   1.7865E+00   3.7642E+06  0.0759
   1.7865E+00   1.8030E+00   4.0776E+06  0.0731
   1.8030E+00   1.8197E+00   3.7146E+06  0.0755
   1.8197E+00   1.8365E+00   4.4309E+06  0.0698
   1.8365E+00   1.8535E+00   3.5955E+06  0.0763
   1.8535E+00   1.8707E+00   3.6660E+06  0.0765
   1.8707E+00   1.8880E+00   3.6949E+06  0.0763
   1.8880E+00   1.9055E+00   4.0706E+06  0.0719
   1.9055E+00   1.9231E+00   4.7622E+06  0.0684
   1.9231E+00   1.9409E+00   4.3565E+06  0.0705
   1.9409E+00   1.9588E+00   4.2274E+06  0.0720
   1.9588E+00   1.9770E+00   4.2125E+06  0.0710
   1.9770E+00   1.9953E+00   3.6345E+06  0.0757
   1.9953E+00   2.0137E+00   1.2076E+06  0.1202
   2.0137E+00   2.0324E+00   7.2262E+05  0.1488
   2.0324E+00   2.0512E+00   8.4572E+05  0.1369
   2.0512E+00   2.0701E+00   4.7369E+05  0.1796
   2.0701E+00   2.0893E+00   7.0414E+05  0.1406
   2.0893E+00   2.1086E+00   5.5677E+05  0.1685
   2.1086E+00   2.1281E+00   6.4063E+05  0.1455
   2.1281E+00   2.1478E+00   5.1915E+05  0.1596
   2.1478E+00   2.1677E+00   5.8606E+05  0.1375
   2.1677E+00   2.1878E+00   4.1606E+05  0.1697
   2.1878E+00   2.2080E+00   7.6821E+05  0.1389
   2.2080E+00   2.2284E+00   3.2604E+08  0.0065
   2.2284E+00   2.2491E+00   0.0000E+00  0.0000
   2.2491E+00   2.2699E+00   0.0000E+00  0.0000
   2.2699E+00   2.2909E+00   2.2276E+03  1.0000
   2.2909E+00   2.3121E+00   6.1310E+04  0.5736
   2.3121E+00   2.3335E+00   0.0000E+00  0.0000
   2.3335E+00   2.3550E+00   2.4777E+04  1.0000
   2.3550E+00   2.3768E+00   0.0000E+00  0.0000
   2.3768E+00   2.3988E+00   2.4985E+04  1.0000
   2.3988E+00   2.4210E+00   0.0000E+00  0.0000
   2.4210E+00   2.4434E+00   0.0000E+00  0.0000
   2.4434E+00   2.4660E+00   0.0000E+00  0.0000
   2.4660E+00   2.4889E+00   2.4317E+04  0.6074
   2.4889E+00   2.5119E+00   7.5954E+03  1.0000
   2.5119E+00   2.5351E+00   1.2045E+04  1.0000
   2.5351E+00   2.5586E+00   0.0000E+00  0.0000
   2.5586E+00   2.5823E+00   2.9725E+04  1.0000
   2.5823E+00   2.6062E+00   4.5254E+04  0.7103
   2.6062E+00   2.6303E+00   2.5073E+04  1.0000
   2.6303E+00   2.6546E+00   0.0000E+00  0.0000
   2.6546E+00   2.6792E+00   0.0000E+00  0.0000
   2.6792E+00   2.7040E+00   0.0000E+00  0.0000
   2.7040E+00   2.7290E+00   2.0496E+04  0.9288
   2.7290E+00   2.7542E+00   1.9632E+04  0.9466
   2.7542E+00   2.7797E+00   1.5610E+04  1.0000
   2.7797E+00   2.8054E+00   0.0000E+00  0.0000
   2.8054E+00   2.8314E+00   2.5666E+04  1.0000
   2.8314E+00   2.8576E+00   1.1530E+04  1.0000
   2.8576E+00   2.8840E+00   0.0000E+00  0.0000
   2.8840E+00   2.9107E+00   0.0000E+00  0.0000
   2.9107E+00   2.9376E+00   0.0000E+00  0.0000
   2.9376E+00   2.9648E+00   0.0000E+00  0.0000
   2.9648E+00   2.9923E+00   2.4790E+04  1.0000
   2.9923E+00   3.0200E+00   3.2731E+03  1.0000
   3.0200E+00   3.0479E+00   0.0000E+00  0.0000
   3.0479E+00   3.0761E+00   5.2576E+04  0.6749
   3.0761E+00   3.1046E+00   5.0857E+04  0.7072
   3.1046E+00   3.1333E+00   1.8915E+04  0.7092
   3.1333E+00   3.1623E+00   8.6626E+03  1.0000
   3.1623E+00   3.1915E+00   2.4473E+04  1.0000
   3.1915E+00   3.2211E+00   0.0000E+00  0.0000
   3.2211E+00   3.2509E+00   2.5271E+04  1.0000
   3.2509E+00   3.2810E+00   5.8194E+03  1.0000
   3.2810E+00   3.3113E+00   1.7163E+04  1.0000
   3.3113E+00   3.3420E+00   9.2208E+03  1.0000
   3.3420E+00   3.3729E+00   0.0000E+00  0.0000
   3.3729E+00   3.4041E+00   0.0000E+00  0.0000
   3.4041E+00   3.4356E+00   0.0000E+00  0.0000
   3.4356E+00   3.4674E+00   0.0000E+00  0.0000
   3.4674E+00   3.4995E+00   2.6285E+04  0.9612
   3.4995E+00   3.5318E+00   0.0000E+00  0.0000
   3.5318E+00   3.5645E+00   2.3611E+03  1.0000
   3.5645E+00   3.5975E+00   0.0000E+00  0.0000
   3.5975E+00   3.6308E+00   0.0000E+00  0.0000
   3.6308E+00   3.6644E+00   0.0000E+00  0.0000
   3.6644E+00   3.6983E+00   2.4667E+04  0.9790
   3.6983E+00   3.7325E+00   0.0000E+00  0.0000
   3.7325E+00   3.7670E+00   0.0000E+00  0.0000
   3.7670E+00   3.8019E+00   6.3097E+04  0.5992
   3.8019E+00   3.8371E+00   2.0280E+03  1.0000
   3.8371E+00   3.8726E+00   3.5414E+04  0.8019
   3.8726E+00   3.9084E+00   0.0000E+00  0.0000
   3.9084E+00   3.9446E+00   1.4575E+04  1.0000
   3.9446E+00   3.9811E+00   0.0000E+00  0.0000
   3.9811E+00   4.0179E+00   4.8315E+04  0.6600
   4.0179E+00   4.0551E+00   3.8611E+02  1.0000
   4.0551E+00   4.0926E+00   2.5246E+04  1.0000
   4.0926E+00   4.1305E+00   2.2544E+04  0.7513
   4.1305E+00   4.1687E+00   3.4084E+03  1.0000
   4.1687E+00   4.2073E+00   3.3142E+04  0.8351
   4.2073E+00   4.2462E+00   1.9431E+03  1.0000
   4.2462E+00   4.2855E+00   2.7065E+04  1.0000
   4.2855E+00   4.3251E+00   0.0000E+00  0.0000
   4.3251E+00   4.3652E+00   0.0000E+00  0.0000
   4.3652E+00   4.4055E+00   2.4581E+04  1.0000
   4.4055E+00   4.4463E+00   3.7164E+04  0.7699
   4.4463E+00   4.4875E+00   2.5158E+04  1.0000
   4.4875E+00   4.5290E+00   1.5424E+04  1.0000
   4.5290E+00   4.5709E+00   4.5239E+04  0.7324
   4.5709E+00   4.6132E+00   4.8365E+03  1.0000
   4.6132E+00   4.6559E+00   9.9321E+02  1.0000
   4.6559E+00   4.6989E+00   7.9433E+03  1.0000
   4.6989E+00   4.7424E+00   0.0000E+00  0.0000
   4.7424E+00   4.7863E+00   2.9876E+04  1.0000
   4.7863E+00   4.8306E+00   7.8488E+03  1.0000
   4.8306E+00   4.8753E+00   0.0000E+00  0.0000
   4.8753E+00   4.9204E+00   0.0000E+00  0.0000
   4.9204E+00   4.9659E+00   6.2412E+04  0.6506
   4.9659E+00   5.0119E+00   3.3404E+04  0.7135
   5.0119E+00   5.0582E+00   0.0000E+00  0.0000
   5.0582E+00   5.1050E+00   0.0000E+00  0.0000
   5.1050E+00   5.1523E+00   0.0000E+00  0.0000
   5.1523E+00   5.2000E+00   2.9105E+04  0.8797
   5.2000E+00   5.2481E+00   2.5754E+04  1.0000
   5.2481E+00   5.2966E+00   2.9762E+04  1.0000
   5.2966E+00   5.3456E+00   0.0000E+00  0.0000
   5.3456E+00   5.3951E+00   0.0000E+00  0.0000
   5.3951E+00   5.4450E+00   0.0000E+00  0.0000
   5.4450E+00   5.4954E+00   1.5475E+04  1.0000
   5.4954E+00   5.5463E+00   4.6863E+04  0.7853
   5.5463E+00   5.5976E+00   2.6953E+04  1.0000
   5.5976E+00   5.6494E+00   0.0000E+00  0.0000
   5.6494E+00   5.7016E+00   0.0000E+00  0.0000
   5.7016E+00   5.7544E+00   2.5167E+04  1.0000
   5.7544E+00   5.8076E+00   2.7110E+04  1.0000
   5.8076E+00   5.8614E+00   2.5955E+04  1.0000
   5.8614E+00   5.9156E+00   2.5510E+04  1.0000
   5.9156E+00   5.9704E+00   2.0423E+04  1.0000
   5.9704E+00   6.0256E+00   2.6650E+04  1.0000
   6.0256E+00   6.0814E+00   2.7873E+04  1.0000
   6.0814E+00   6.1376E+00   6.0788E+04  0.5930
   6.1376E+00   6.1944E+00   0.0000E+00  0.0000
   6.1944E+00   6.2517E+00   3.8124E+02  1.0000
   6.2517E+00   6.3096E+00   4.5933E+04  0.7130
   6.3096E+00   6.3680E+00   1.3770E+04  1.0000
   6.3680E+00   6.4269E+00   0.0000E+00  0.0000
   6.4269E+00   6.4863E+00   2.9611E+04  1.0000
   6.4863E+00   6.5464E+00   5.9459E+04  0.6556
   6.5464E+00   6.6069E+00   5.2605E+04  0.7071
   6.6069E+00   6.6681E+00   0.0000E+00  0.0000
   6.6681E+00   6.7298E+00   2.9223E+04  1.0000
   6.7298E+00   6.7920E+00   3.3874E+03  0.8061
   6.7920E+00   6.8549E+00   2.6246E+04  1.0000
   6.8549E+00   6.9183E+00   2.9984E+04  1.0000
   6.9183E+00   6.9823E+00   0.0000E+00  0.0000
   6.9823E+00   7.0469E+00   0.0000E+00  0.0000
   7.0469E+00   7.1121E+00   2.6302E+04  0.7341
   7.1121E+00   7.1779E+00   5.1413E+04  0.6928
   7.1779E+00   7.2444E+00   2.0855E+03  0.9472
   7.2444E+00   7.3114E+00   3.4918E+04  0.8357
   7.3114E+00   7.3790E+00   7.3685E+03  1.0000
   7.3790E+00   7.4473E+00   2.4141E+03  1.0000
   7.4473E+00   7.5162E+00   5.0306E+04  0.7071
   7.5162E+00   7.5858E+00   1.7613E+04  1.0000
   7.5858E+00   7.6560E+00   1.1958E+03  1.0000
   7.6560E+00   7.7268E+00   3.3803E+04  0.7546
   7.7268E+00   7.7983E+00   6.7134E+04  0.5704
   7.7983E+00   7.8705E+00   5.8263E+04  0.6275
   7.8705E+00   7.9433E+00   2.5022E+04  1.0000
   7.9433E+00   8.0168E+00   0.0000E+00  0.0000
   8.0168E+00   8.0910E+00   0.0000E+00  0.0000
   8.0910E+00   8.1658E+00   0.0000E+00  0.0000
   8.1658E+00   8.2414E+00   0.0000E+00  0.0000
   8.2414E+00   8.3176E+00   0.0000E+00  0.0000
   8.3176E+00   8.3946E+00   0.0000E+00  0.0000
   8.3946E+00   8.4723E+00   0.0000E+00  0.0000
   8.4723E+00   8.5507E+00   0.0000E+00  0.0000
   8.5507E+00   8.6298E+00   0.0000E+00  0.0000
   8.6298E+00   8.7096E+00   0.0000E+00  0.0000
   8.7096E+00   8.7902E+00   0.0000E+00  0.0000
   8.7902E+00   8.8716E+00   0.0000E+00  0.0000
   8.8716E+00   8.9536E+00   0.0000E+00  0.0000
   8.9536E+00   9.0365E+00   0.0000E+00  0.0000
   9.0365E+00   9.1201E+00   0.0000E+00  0.0000
   9.1201E+00   9.2045E+00   0.0000E+00  0.0000
   9.2045E+00   9.2897E+00   0.0000E+00  0.0000
   9.2897E+00   9.3756E+00   0.0000E+00  0.0000
   9.3756E+00   9.4624E+00   0.0000E+00  0.0000
   9.4624E+00   9.5499E+00   0.0000E+00  0.0000
   9.5499E+00   9.6383E+00   0.0000E+00  0.0000
   9.6383E+00   9.7275E+00   0.0000E+00  0.0000
   9.7275E+00   9.8175E+00   0.0000E+00  0.0000
   9.8175E+00   9.9083E+00   0.0000E+00  0.0000
   9.9083E+00   1.0000E+01   0.0000E+00  0.0000

#   sum over                 7.5823E+08

'no. =  7, (ix,iy,iz) = (  1,  1,  7)'
msuc: {\huge [t-track] in xyz mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
   vol  &=&   7.0000E+00 [cm^3]
  xmin  &=&  -1.0000E+00 [cm]
  xmax  &=&   1.0000E+00 [cm]
  ymin  &=&  -1.0000E+00 [cm]
  ymax  &=&   1.0000E+00 [cm]
  zmin  &=&   7.5000E+00 [cm]
  zmax  &=&   9.2500E+00 [cm]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  8   ix  =  1   iy  =  1   iz  =  8
#   x = (  -1.0000E+00  -   1.0000E+00  )
#   y = (  -1.0000E+00  -   1.0000E+00  )
#   z = (   9.2500E+00  -   1.1000E+01  )

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l   n 
#  e-lower      e-upper      photon      r.err 
   1.0000E-03   1.0093E-03   0.0000E+00  0.0000
   1.0093E-03   1.0186E-03   5.5711E-01  1.0000
   1.0186E-03   1.0280E-03   3.2361E+00  0.8132
   1.0280E-03   1.0375E-03   6.7383E+00  1.0000
   1.0375E-03   1.0471E-03   8.0880E-02  1.0000
   1.0471E-03   1.0568E-03   4.7121E+00  0.7115
   1.0568E-03   1.0666E-03   1.1176E-01  1.0000
   1.0666E-03   1.0765E-03   0.0000E+00  0.0000
   1.0765E-03   1.0864E-03   1.9419E+00  0.6711
   1.0864E-03   1.0965E-03   0.0000E+00  0.0000
   1.0965E-03   1.1066E-03   6.1928E-02  1.0000
   1.1066E-03   1.1169E-03   0.0000E+00  0.0000
   1.1169E-03   1.1272E-03   1.7211E+00  0.7324
   1.1272E-03   1.1376E-03   0.0000E+00  0.0000
   1.1376E-03   1.1482E-03   2.4015E+00  0.8607
   1.1482E-03   1.1588E-03   1.2576E+01  0.8837
   1.1588E-03   1.1695E-03   1.7443E+00  0.7597
   1.1695E-03   1.1803E-03   0.0000E+00  0.0000
   1.1803E-03   1.1912E-03   1.5569E+00  1.0000
   1.1912E-03   1.2023E-03   4.3952E+00  1.0000
   1.2023E-03   1.2134E-03   5.5977E-01  1.0000
   1.2134E-03   1.2246E-03   0.0000E+00  0.0000
   1.2246E-03   1.2359E-03   0.0000E+00  0.0000
   1.2359E-03   1.2474E-03   5.8240E-01  1.0000
   1.2474E-03   1.2589E-03   2.0204E+00  1.0000
   1.2589E-03   1.2706E-03   4.1717E+00  0.7862
   1.2706E-03   1.2823E-03   0.0000E+00  0.0000
   1.2823E-03   1.2942E-03   1.4792E+00  1.0000
   1.2942E-03   1.3062E-03   4.1113E+00  1.0000
   1.3062E-03   1.3183E-03   4.4134E+00  0.9882
   1.3183E-03   1.3305E-03   1.1386E+01  0.8203
   1.3305E-03   1.3428E-03   1.1178E+00  1.0000
   1.3428E-03   1.3552E-03   2.2157E+00  0.7906
   1.3552E-03   1.3677E-03   0.0000E+00  0.0000
   1.3677E-03   1.3804E-03   8.7300E+00  1.0000
   1.3804E-03   1.3932E-03   3.5346E+00  1.0000
   1.3932E-03   1.4060E-03   0.0000E+00  0.0000
   1.4060E-03   1.4191E-03   0.0000E+00  0.0000
   1.4191E-03   1.4322E-03   4.5381E+00  0.8237
   1.4322E-03   1.4454E-03   2.3454E+00  1.0000
   1.4454E-03   1.4588E-03   1.3025E+01  0.8375
   1.4588E-03   1.4723E-03   1.6413E+01  1.0000
   1.4723E-03   1.4859E-03   1.3856E+01  0.7970
   1.4859E-03   1.4997E-03   9.0699E+00  0.7196
   1.4997E-03   1.5136E-03   5.2242E-02  1.0000
   1.5136E-03   1.5276E-03   1.0560E+01  1.0000
   1.5276E-03   1.5417E-03   3.9773E-01  1.0000
   1.5417E-03   1.5560E-03   5.4177E+00  1.0000
   1.5560E-03   1.5704E-03   1.3535E+00  1.0000
   1.5704E-03   1.5849E-03   1.1958E+01  0.7227
   1.5849E-03   1.5996E-03   0.0000E+00  0.0000
   1.5996E-03   1.6144E-03   0.0000E+00  0.0000
   1.6144E-03   1.6293E-03   5.1958E+00  1.0000
   1.6293E-03   1.6444E-03   1.9746E+00  1.0000
   1.6444E-03   1.6596E-03   0.0000E+00  0.0000
   1.6596E-03   1.6749E-03   5.6534E+00  0.7349
   1.6749E-03   1.6904E-03   2.5570E+01  0.5560
   1.6904E-03   1.7061E-03   0.0000E+00  0.0000
   1.7061E-03   1.7219E-03   0.0000E+00  0.0000
   1.7219E-03   1.7378E-03   0.0000E+00  0.0000
   1.7378E-03   1.7539E-03   2.9099E+01  0.6837
   1.7539E-03   1.7701E-03   1.1840E+00  1.0000
   1.7701E-03   1.7865E-03   0.0000E+00  0.0000
   1.7865E-03   1.8030E-03   2.6007E+01  0.9753
   1.8030E-03   1.8197E-03   0.0000E+00  0.0000
   1.8197E-03   1.8365E-03   0.0000E+00  0.0000
   1.8365E-03   1.8535E-03   2.1752E+01  1.0000
   1.8535E-03   1.8707E-03   3.8749E-01  1.0000
   1.8707E-03   1.8880E-03   7.3420E+00  0.8864
   1.8880E-03   1.9055E-03   1.5477E+01  0.7696
   1.9055E-03   1.9231E-03   4.2218E+01  0.7198
   1.9231E-03   1.9409E-03   2.4841E+01  0.6433
   1.9409E-03   1.9588E-03   0.0000E+00  0.0000
   1.9588E-03   1.9770E-03   0.0000E+00  0.0000
   1.9770E-03   1.9953E-03   5.7483E-01  1.0000
   1.9953E-03   2.0137E-03   3.4950E+01  1.0000
   2.0137E-03   2.0324E-03   1.5354E+00  0.7277
   2.0324E-03   2.0512E-03   0.0000E+00  0.0000
   2.0512E-03   2.0701E-03   2.6311E+01  1.0000
   2.0701E-03   2.0893E-03   0.0000E+00  0.0000
   2.0893E-03   2.1086E-03   0.0000E+00  0.0000
   2.1086E-03   2.1281E-03   1.7258E+01  1.0000
   2.1281E-03   2.1478E-03   2.5937E+01  1.0000
   2.1478E-03   2.1677E-03   0.0000E+00  0.0000
   2.1677E-03   2.1878E-03   0.0000E+00  0.0000
   2.1878E-03   2.2080E-03   0.0000E+00  0.0000
   2.2080E-03   2.2284E-03   0.0000E+00  0.0000
   2.2284E-03   2.2491E-03   1.8447E+02  0.9340
   2.2491E-03   2.2699E-03   2.9725E+01  1.0000
   2.2699E-03   2.2909E-03   0.0000E+00  0.0000
   2.2909E-03   2.3121E-03   0.0000E+00  0.0000
   2.3121E-03   2.3335E-03   0.0000E+00  0.0000
   2.3335E-03   2.3550E-03   0.0000E+00  0.0000
   2.3550E-03   2.3768E-03   1.1081E+00  1.0000
   2.3768E-03   2.3988E-03   5.7825E+00  1.0000
   2.3988E-03   2.4210E-03   4.4078E+01  0.7109
   2.4210E-03   2.4434E-03   3.4243E+00  1.0000
   2.4434E-03   2.4660E-03   1.8183E+00  1.0000
   2.4660E-03   2.4889E-03   0.0000E+00  0.0000
